timestamps,ax,ay,az
1525745896386991.0,-5.159651284055445,-4.786020760419249,0.3041473556278968
1525745896392404.0,-5.148970946766384,-4.831234869750123,0.2985915833795709
1525745896397903.0,-5.13745191628477,-4.8770049249833285,0.2929446995138552
1525745896402837.0,-5.125854985205414,-4.917270447241792,0.28783585578021703
1525745896408110.0,-5.11249898115551,-4.95978527764961,0.28235357899374186
1525745896413495.0,-5.097970826790595,-5.00277432309487,0.27673867269720953
1525745896418880.0,-5.0823228532623475,-5.045095533123026,0.27109561257675197
1525745896424205.0,-5.065857672257146,-5.086384732376314,0.26549448071342946
1525745896429532.0,-5.04843285620292,-5.127146880915049,0.2598723613343736
1525745896434850.0,-5.030256476003299,-5.167457297118118,0.2542494692265469
1525745896440283.0,-5.010051056081646,-5.207368581625369,0.2484531522074176
1525745896445670.0,-4.989622044019687,-5.246939892007093,0.24271655841517306
1525745896450957.0,-4.96802680701971,-5.28453963408707,0.23704015304262732
1525745896456347.0,-4.945537681536143,-5.322759676034017,0.2312593342377256
1525745896461695.0,-4.9218104884809675,-5.35954461069173,0.22548582194692998
1525745896467003.0,-4.897795647236982,-5.395922581849479,0.2197614177063526
1525745896472314.0,-4.872276896231831,-5.4310481428826485,0.21399351994438065
1525745896477618.0,-4.846471886841838,-5.466132645446012,0.2082453305085514
1525745896482914.0,-4.8190925100684465,-5.499701227680064,0.20246198652015404
1525745896488224.0,-4.791468898536237,-5.533515896358493,0.1966813021155466
1525745896493576.0,-4.761862573777925,-5.565918697849335,0.19080792959187298
1525745896498932.0,-4.731780742915925,-5.59815822749825,0.18493691394236972
1525745896504280.0,-4.700704204616013,-5.6294624506640325,0.17905794484559687
1525745896509545.0,-4.669418572987938,-5.659782237763709,0.17326675889475054
1525745896514920.0,-4.636313557298055,-5.689654594461097,0.16733399921812744
1525745896520238.0,-4.602997638788982,-5.718845055481601,0.1614660453220263
1525745896525705.0,-4.567641080863869,-5.747814884812733,0.1554168379077297
1525745896531127.0,-4.531484618652477,-5.775495485798426,0.14940243837330738
1525745896536454.0,-4.495418956267523,-5.80231241794125,0.1434959681059803
1525745896541749.0,-4.458456395449677,-5.827831225929565,0.1376090500151894
1525745896547098.0,-4.420480538172416,-5.853079948891431,0.13166163835671146
1525745896552550.0,-4.3807637320226585,-5.877784304412336,0.1255889678472497
1525745896558075.0,-4.340024385700321,-5.902476993726657,0.11943978729106126
1525745896563467.0,-4.298789302127596,-5.924863314628306,0.11341573648118579
1525745896568757.0,-4.258207144311284,-5.9469310914618925,0.10751874894750761
1525745896574203.0,-4.214866751909158,-5.967756737628475,0.10142508330005587
1525745896579832.0,-4.169930671293099,-5.989380365469269,0.09513995802494837
1525745896585161.0,-4.125902876268794,-6.007993632082151,0.08917107656275718
1525745896590446.0,-4.082101799999899,-6.026511274191195,0.08326230050679609
1525745896595764.0,-4.036720382986087,-6.043467489140316,0.07730316000386928
1525745896601106.0,-3.9907909177132765,-6.0602344075198,0.07132332378498302
1525745896606376.0,-3.9445011746951852,-6.075532271890656,0.06541815069381778
1525745896611687.0,-3.8974489972991893,-6.090567034937872,0.05947143056977222
1525745896617023.0,-3.8490810378128373,-6.1042000726365115,0.05349037844906525
1525745896622528.0,-3.7988462993185577,-6.1179749514509805,0.04732561237933112
1525745896627919.0,-3.7485980577019626,-6.130004367758888,0.04128444234156876
1525745896633284.0,-3.6979309809449363,-6.141108641247233,0.035274053316400246
1525745896638651.0,-3.646698564109848,-6.151525370812503,0.029263931639352033
1525745896643940.0,-3.595466435757016,-6.160738279802327,0.023342086285939454
1525745896649248.0,-3.5434456462239496,-6.169147443560383,0.017401313462007642
1525745896654606.0,-3.490319500982606,-6.176760625892809,0.011407167611261702
1525745896660071.0,-3.435668937622196,-6.183906559007559,0.005296321812913044
1525745896665390.0,-3.381390063065305,-6.189080487267385,-0.0006485877754113215
1525745896670733.0,-3.326716665771035,-6.194173713905654,-0.00661680282888071
1525745896676095.0,-3.2708583843080694,-6.19760158451829,-0.012601298185584552
1525745896681480.0,-3.2145293316006307,-6.200762359487005,-0.018608406163485015
1525745896686803.0,-3.1579768476912182,-6.202346026087906,-0.024539613609733977
1525745896692189.0,-3.1005108133737656,-6.203604230081347,-0.03053817149283787
1525745896697468.0,-3.0433508546087733,-6.2032899695904895,-0.0364091244978523
1525745896702788.0,-2.9855832024432534,-6.202750331742154,-0.04232389236913003
1525745896708049.0,-2.927570991301479,-6.2004779738021325,-0.0481613403072109
1525745896713540.0,-2.866932486946785,-6.19800722827886,-0.05425376422284617
1525745896719078.0,-2.804842714405044,-6.193582653745754,-0.06038265859191191
1525745896724683.0,-2.7416679696386024,-6.188421045932177,-0.0665801733754643
1525745896730058.0,-2.680661370085105,-6.182559752685065,-0.0725156821350613
1525745896735434.0,-2.619183550941794,-6.175664630368609,-0.07844271196364827
1525745896740716.0,-2.558370077220899,-6.167931786827541,-0.0842569040415434
1525745896746102.0,-2.495999297720721,-6.159170540598963,-0.09017704085162087
1525745896751430.0,-2.4339986201064923,-6.149742995904949,-0.09602663060947642
1525745896756746.0,-2.371501301604632,-6.138673946956427,-0.10184104922983575
1525745896762074.0,-2.3087863142197307,-6.12731043790095,-0.10766874344261065
1525745896767403.0,-2.24550149717336,-6.114364371011074,-0.11347460198467225
1525745896772847.0,-2.1807293143655566,-6.100683288499684,-0.11940286663455107
1525745896778272.0,-2.1157074682690293,-6.085559524798423,-0.12528702735581218
1525745896783681.0,-2.0507902734580092,-6.0700463071602995,-0.1311511801248517
1525745896789195.0,-1.9841090040540896,-6.052517017378459,-0.13709890565657226
1525745896794517.0,-1.9197399947486415,-6.035315366045627,-0.1428396991373407
1525745896800004.0,-1.85289534186137,-6.015773514843991,-0.14872291788291575
1525745896805387.0,-1.7873592352598844,-5.996398436278876,-0.1544967392781274
1525745896810702.0,-1.7222289652192453,-5.97548532102194,-0.16015900177383438
1525745896816353.0,-1.6529134238886813,-5.952529527050179,-0.16616740425097892
1525745896821680.2,-1.587442263425846,-5.92994991473664,-0.17181295984709263
1525745896826995.0,-1.5220000982192035,-5.906421109379632,-0.17742380002869484
1525745896832335.8,-1.4561289934158108,-5.881753783484172,-0.18303898103122868
1525745896837834.0,-1.3882579542345523,-5.855433963564004,-0.1887988460637766
1525745896843168.0,-1.3224074240359307,-5.829135457347337,-0.19437024896689564
1525745896848558.0,-1.2556717000751372,-5.800860622942258,-0.19995081584776528
1525745896853941.0,-1.1891606696409864,-5.772327459940652,-0.20552154922286478
1525745896859319.0,-1.1225872682159714,-5.74217524811101,-0.2110357690644978
1525745896864620.0,-1.0571052382165205,-5.712036131726221,-0.2164627616882333
1525745896869934.0,-0.9914248394144622,-5.6803629275239516,-0.2218543916788793
1525745896875308.0,-0.9251746816830664,-5.647903411911713,-0.22729694725828778
1525745896880618.0,-0.859704209644964,-5.614218467022806,-0.23261626984073175
1525745896886111.0,-0.7922095543647734,-5.579040885064326,-0.23811139362971384
1525745896891500.0,-0.7260348814288413,-5.542790912832404,-0.24343419270253755
1525745896896823.0,-0.6609403520725435,-5.506798108969194,-0.24868883609136808
1525745896902110.0,-0.5963688260293166,-5.469224073650268,-0.2538303068315001
1525745896907444.0,-0.5314963915056061,-5.430795686253177,-0.25899711802959746
1525745896912927.0,-0.4650490459228531,-5.390196749787663,-0.2642598032740063
1525745896918320.2,-0.3999702446395978,-5.349370131807486,-0.2693958170698375
1525745896923660.0,-0.33581274317857157,-5.307805773932878,-0.27442593303144214
1525745896928963.0,-0.27241921235292377,-5.265793145526587,-0.27938526005394804
1525745896934240.0,-0.20965626592468298,-5.222974110840881,-0.284268239796934
1525745896939786.0,-0.14406144110145946,-5.176597439244084,-0.28932524270156373
1525745896945233.0,-0.08005388695742469,-5.1304982274409205,-0.2942609558462576
1525745896950556.0,-0.017909774761136647,-5.084022925546316,-0.29900117875721116
1525745896955945.0,0.044563913094223966,-5.036380394350274,-0.3037633968528404
1525745896961371.0,0.1069887988454029,-4.9870915649058505,-0.3084755461180874
1525745896966717.0,0.16801031584968493,-4.937819965625915,-0.31307050161811856
1525745896972094.0,0.22886122701456607,-4.887075403471321,-0.31761181652445586
1525745896977423.8,0.28866871936671806,-4.836293224813528,-0.3220764758355988
1525745896982710.0,0.3473946649936151,-4.784244587726152,-0.3263861647164271
1525745896988012.0,0.4057602537568916,-4.731823541626782,-0.33068596044705956
1525745896993372.0,0.4640875445563588,-4.677125439754738,-0.3349046870059586
1525745896998676.0,0.521239544339783,-4.622722692888175,-0.33904956934326264
1525745897004256.0,0.5805951874421955,-4.563871623011235,-0.34327954186997844
1525745897009798.0,0.6388490174258661,-4.504789076447331,-0.34741946848855454
1525745897015077.0,0.6935946121384184,-4.447379608665791,-0.351262305278365
1525745897020476.0,0.7488778457660353,-4.387964574790409,-0.35512233756006256
1525745897025889.0,0.8034709887648376,-4.327137092596727,-0.35887449977040026
1525745897031337.0,0.8576586708755842,-4.265279824333157,-0.3625803820879219
1525745897036693.0,0.9100707682611708,-4.203332180507186,-0.36610939915695717
1525745897042127.0,0.962348288945143,-4.139394682156178,-0.36957447991961345
1525745897047608.0,1.014239420684028,-4.074230383879106,-0.3729879359024387
1525745897053100.0,1.0652290128760673,-4.007710581345943,-0.376272947196689
1525745897058423.0,1.1137879520673892,-3.942538172624905,-0.3793682599273284
1525745897063985.0,1.1634737736072638,-3.873293297150821,-0.3824663880844488
1525745897069309.0,1.21017061188866,-3.8064563522126593,-0.38535219165698814
1525745897074797.0,1.2571040169829197,-3.7360857770833964,-0.38815022906115587
1525745897080249.0,1.3028562755912745,-3.665791753327877,-0.3908612640722911
1525745897085540.0,1.3460424457899447,-3.5961574189126218,-0.393313300419017
1525745897090864.2,1.3886490891068881,-3.5257694304089573,-0.3957166637711492
1525745897096245.0,1.4303875762841225,-3.453180020515517,-0.3979514410674914
1525745897101559.0,1.4706465406226854,-3.380973797998517,-0.4000669796287752
1525745897106840.0,1.5095040099366268,-3.308258647470741,-0.40202482016401986
1525745897112662.0,1.5511157975696486,-3.2272698216079942,-0.40404600940974134
1525745897117995.0,1.5879500822564638,-3.1520863615695225,-0.40573752546382813
1525745897123482.0,1.6246878585376565,-3.0740129020904288,-0.4073498090962332
1525745897128861.0,1.6594656613009784,-2.996625582385243,-0.40878305837471834
1525745897134000.2,1.691396761185649,-2.9216830214317007,-0.4099815447637926
1525745897139394.0,1.723825292738534,-2.8424960326935085,-0.41112941768835554
1525745897144949.0,1.755745886022285,-2.7598863941168914,-0.41212070339275525
1525745897150237.0,1.7849523026894643,-2.680625865219929,-0.4129360519497116
1525745897155622.0,1.8132815820764254,-2.5989802832335465,-0.4135868244851161
1525745897160967.0,1.8402527821186958,-2.5174192839325955,-0.4141149136506367
1525745897166343.0,1.8657697044860921,-2.434263276184249,-0.4144264069298037
1525745897171697.0,1.8901041473095703,-2.3510653815411544,-0.414637093517279
1525745897177194.0,1.9133329765778067,-2.2644793997060906,-0.41461246931600193
1525745897182535.0,1.9347944719376726,-2.179974187037618,-0.41448632200608543
1525745897187936.0,1.9547518910502826,-2.093436380864149,-0.41412062976364067
1525745897193359.0,1.9735202961409406,-2.006030425878661,-0.41361945284666096
1525745897198860.0,1.9910037823580382,-1.9165879855480161,-0.41292100834074125
1525745897204381.0,2.0070721450187627,-1.826157483448847,-0.4120493591186677
1525745897209664.0,2.020919960936811,-1.7388990066019772,-0.41102817299932404
1525745897215030.0,2.0336168486843595,-1.6497037080198207,-0.40983660279013595
1525745897220409.0,2.044828104289354,-1.5596235213148115,-0.40846037907030924
1525745897225700.0,2.0542442417751823,-1.4703008029387383,-0.40690476173155127
1525745897231005.0,2.0623868471814983,-1.3802679864613987,-0.40520560402346856
1525745897236356.0,2.0689571975495618,-1.2887711884281223,-0.4032872874488979
1525745897241702.0,2.0741215838445064,-1.196852860783625,-0.40121522732682574
1525745897247182.0,2.077742210929805,-1.1019958127914105,-0.3988886188748742
1525745897252500.0,2.079925560717796,-1.0094967163585808,-0.39649027969911366
1525745897257871.8,2.0802780860291197,-0.9153786744727246,-0.3938291511316874
1525745897263132.0,2.079435090777542,-0.8228524607098857,-0.391109410739951
1525745897268416.0,2.076718049240856,-0.729282776260999,-0.3881367340351386
1525745897273685.0,2.072814574903957,-0.6356233802078061,-0.38505759227454595
1525745897278991.0,2.0670979366510434,-0.5407746940084205,-0.38173352740113264
1525745897284303.0,2.060058636829206,-0.445441544004625,-0.3782711778040589
1525745897289611.0,2.051351809419112,-0.34972973113973244,-0.37461208406680446
1525745897294902.0,2.041335224718926,-0.2539598135557448,-0.37082725315004844
1525745897300336.2,2.0292550049888463,-0.155175976595315,-0.3667251595273389
1525745897305778.0,2.015782187982034,-0.05589671414709109,-0.36248097904260396
1525745897311159.0,2.000697284390271,0.0426343750469347,-0.3580771616105675
1525745897316505.0,1.9842019149129402,0.14084064293131124,-0.35354027019398265
1525745897321804.0,1.9663994212563438,0.2384847406334262,-0.34889069999173117
1525745897327135.0,1.946946784974007,0.336992995189644,-0.3440463560570582
1525745897332447.0,1.9260417158840382,0.4354136833664449,-0.339059506175917
1525745897337771.0,1.9036196394017364,0.5342978123120156,-0.33390983715559414
1525745897343135.0,1.8794678596455345,0.6341249252470501,-0.32855631864751744
1525745897348468.0,1.8540415491758628,0.7335922111233122,-0.32309535151124835
1525745897353772.0,1.8272803063469367,0.8326901207000581,-0.31751529939300877
1525745897359170.0,1.7984227640814257,0.9336223068122342,-0.31166566241595184
1525745897364594.0,1.7680923614094524,1.035253058028081,-0.30567046570928497
1525745897370029.0,1.7360573050642112,1.1371006227897846,-0.2994943146423246
1525745897375371.0,1.703253282498465,1.2373617119764937,-0.2933098370775275
1525745897380748.0,1.668696648620025,1.3382466924990897,-0.2869344799040376
1525745897386054.0,1.6333714582032288,1.4379573608674165,-0.28054604691577123
1525745897391802.0,1.5933167497717595,1.5457691220234042,-0.2734486668578086
1525745897397122.0,1.555058492040132,1.6457240690979038,-0.2667957931973378
